123 7515310.0720 4692572.8216 615.9670 "1"
124 7515305.2156 4692539.5439 615.8880 "2"
133 7515350.8329 4692566.8731 615.5980 "10"
134 7515352.6007 4692532.5155 615.4720 "11"
